CommentID,userID,shopID,shopDistrID,tasteScore,enviScore,serviceScore,hygieneScore,moneyScore
30399,18366,10735,2010,1,1,1,1,1
31720,18386,11438,1019,4,5,4,4,4
42042,18386,12249,1019,4,4,4,4,4
32025,18386,32025,11438,4,4,4,4,4
31983,18386,10159,1019,4,4,4,4,4
31982,18386,934,1022,4,3,4,4,5
31551,18386,9868,1019,4,5,4,4,3
37330,18386,37330,3582,4,4,3,4,4
36711,18386,3582,1012,4,4,3,4,4
34099,18386,10012,1022,4,3,4,4,4
45687,18386,11624,2008,4,3,5,3,3
1915313,18386,23917,8904,4,3,4,4,3
36763,18386,11394,1022,4,3,3,4,4
34945,18386,9868,1019,4,4,3,4,3
31761,18386,10094,2015,4,3,3,4,4
31627,18386,7751,2008,4,3,4,3,4
31539,18386,10363,2008,4,3,4,4,3
1954770,18386,13761,2008,4,3,3,3,4
178428,18386,13619,1022,4,2,3,3,5
126199,18386,16618,1019,4,4,3,3,3
43699,18386,10012,1022,4,3,4,3,3
32538,18386,9887,2019,4,3,2,3,5
31382,18386,9702,2022,4,2,3,4,4
2023007,18386,32065,2008,4,2,3,3,4
50296,18386,11438,1019,4,3,3,3,3
38514,18386,5760,1019,4,3,3,3,3
32021,18386,11364,1012,4,2,2,3,5
178439,18386,10918,2019,4,2,3,3,3
124493,18386,7559,2008,4,3,3,3,2
119739,18386,1658,2010,3,3,3,3,5
103924,18403,15368,2010,5,3,4,4,5
102155,18403,15142,2028,4,5,5,5,4
97291,18403,1889,2019,5,3,3,4,5
2121125,18403,47771,3018,5,4,3,4,3
1900677,18403,11970,2008,4,4,5,4,4
108104,18403,10015,3020,4,4,4,4,5
53118,18403,13165,3006,4,3,5,4,5
151523,18403,9163,3019,4,3,5,3,5
124102,18403,14555,3018,4,4,5,4,3
109680,18403,7511,3019,4,3,4,4,5
1892231,18403,19338,2008,4,3,4,4,4
107946,18403,14603,3015,4,4,2,4,5
107948,18403,13586,2028,4,3,5,3,4
106784,18403,5760,1019,4,4,4,4,3
115629,18403,13258,3015,4,3,3,3,5
124109,18403,13858,1003,4,4,4,3,2
106215,18403,45,2010,4,4,4,3,2
97927,18403,11169,2031,4,3,4,3,3
30599,18403,6246,3018,4,2,3,3,5
132993,18403,16720,2026,4,3,4,3,2
131469,18403,14874,2010,3,4,5,4,3
129242,18403,3043,4005,4,3,3,3,3
113543,18403,9884,3018,4,4,3,3,2
111696,18403,877,2008,4,3,4,3,2
132996,18403,16044,2001,4,3,3,2,3
30592,18403,2919,2008,3,4,3,4,3
146811,18403,14809,3015,3,3,3,3,4
129240,18403,10596,1003,3,5,2,4,2
108107,18403,13707,2026,3,4,3,4,2
136450,18403,10031,1003,3,3,3,3,3
169723,18425,17303,2008,5,5,5,5,5
59928,18425,911,2008,5,5,5,5,4
80310,18425,11763,1021,5,5,4,5,4
40448,18425,12164,1022,5,5,5,5,3
79411,18425,13470,1019,5,5,4,4,4
60576,18425,13661,3018,5,4,4,4,5
59470,18425,13580,2029,5,4,4,4,5
58099,18425,13510,3003,5,4,4,4,5
53127,18425,13080,2008,5,4,5,5,3
47987,18425,11407,1003,5,4,4,5,4
44894,18425,12367,3015,5,4,4,4,5
43094,18425,11279,2008,5,4,4,5,4
37193,18425,11577,2015,5,4,4,5,4
35977,18425,5817,2008,5,4,5,5,3
34758,18425,11541,1019,5,5,4,5,3
34609,18425,11637,1003,5,5,4,5,3
170004,18425,15516,2008,5,4,3,5,4
78371,18425,4068,2026,5,3,5,4,4
67722,18425,13282,2010,5,4,4,4,4
64482,18425,13183,2010,5,4,4,4,4
63208,18425,9840,1026,5,4,4,4,4
61796,18425,11087,3015,5,3,5,4,4
61785,18425,13596,2031,5,3,4,4,5
61764,18425,13725,1019,5,4,4,5,3
59904,18430,7285,3001,4,3,4,4,5
1945791,18430,15550,2010,4,3,3,3,5
1928339,18430,23514,2031,4,4,3,4,3
1882859,18430,417,1011,4,4,3,4,3
1983237,18430,9769,2008,4,3,3,4,3
1975265,18430,25717,2008,4,4,2,4,3
1973421,18430,20263,2028,4,3,4,3,3
1945795,18430,25703,2031,4,3,4,3,3
1945677,18430,24320,8818,4,3,3,3,4
1959518,18430,774,2008,3,4,5,4,3
1945675,18430,23944,8904,4,3,2,3,4
1882857,18430,10141,2008,3,4,3,4,3
1928347,18430,20172,2019,3,3,3,3,3
2093733,18430,47096,2016,3,3,3,3,1
1902872,18430,528,1022,3,3,3,2,2
1947493,18430,25956,2005,3,3,2,2,2
1959203,18430,25704,2010,2,3,4,3,2
1945676,18430,24149,8904,2,3,3,3,2
1965836,18430,14836,2005,2,2,1,2,2
1975386,18430,2923,2010,4,4,2,4,3
2173126,18440,19239,1020,4,3,4,3,3
94017,18440,11321,2008,3,2,4,2,3
129433,18440,1491,1022,2,2,3,2,3
96394,18440,6794,3015,2,3,3,3,1
160488,18440,6390,2003,2,2,2,2,2
142985,18440,16505,2003,2,1,1,2,3
1858500,18440,10655,1022,1,3,3,3,1
101356,18440,15140,1023,1,4,2,3,1
96482,18440,15165,3015,1,3,3,3,1
70871,18440,1637,2002,1,3,2,2,1
1930497,18480,24210,8823,5,4,5,5,5
1905251,18480,14904,3003,5,3,3,3,5
30850,18480,1633,3003,5,3,3,3,5
31090,18480,1881,3003,4,5,4,4,4
30836,18480,6818,2020,4,4,4,4,5
1930694,18480,24535,8907,3,5,5,5,5
31088,18480,9365,2010,4,4,4,4,4
31089,18480,2296,3003,4,3,4,3,5
1905256,18480,17934,3003,3,3,2,3,2
1950966,18496,23382,3012,4,4,4,4,4
1922388,18496,21031,2010,4,4,4,4,4
33106,18496,9956,3017,4,4,4,4,4
2075700,18496,15072,4004,4,3,3,4,4
1859712,18496,7434,2002,4,4,3,4,3
145223,18496,9725,3017,4,3,4,4,3
138461,18496,13409,2008,4,3,4,3,4
138121,18496,11270,3018,4,3,3,4,4
2075754,18496,23205,4004,4,3,3,3,4
2005630,18496,7285,3001,4,3,3,3,4
1866586,18496,10100,3018,3,4,4,4,5
156850,18496,15486,2005,4,3,3,3,4
122907,18496,11211,2010,4,3,3,3,4
115229,18496,1102,2008,4,3,3,4,3
107139,18496,1233,2028,4,3,3,3,4
85758,18496,7530,3017,4,4,3,3,3
76912,18496,10163,3017,4,4,3,3,3
73102,18496,11321,2008,4,3,3,3,4
65389,18496,13782,3018,4,4,3,3,3
46983,18496,12502,2008,4,3,3,3,4
46805,18496,9723,3017,4,4,3,3,3
34561,18496,10383,3018,4,4,3,3,3
2124151,18496,2217,3008,4,3,3,3,3
1906896,18496,2217,3008,4,3,3,3,3
149472,18496,12647,3018,4,3,3,3,3
31044,18505,1366,3005,5,3,4,3,4
39985,18505,39985,11380,4,4,5,4,4
38989,18505,8526,3005,4,4,4,4,4
30985,18505,2716,3005,4,3,5,3,5
40906,18505,2045,3005,4,3,5,3,4
40905,18505,2716,3005,4,4,5,3,3
39648,18505,39648,8526,4,4,4,3,4
39637,18505,2965,3005,4,4,5,3,3
39000,18505,7890,3005,4,4,4,3,4
38776,18505,38776,10823,4,4,4,4,3
34185,18505,11380,3005,4,3,5,4,3
31007,18505,10501,3005,4,3,4,3,5
30999,18505,596,3005,4,4,4,3,4
30994,18505,6274,3005,4,4,4,4,3
30989,18505,7395,3005,4,3,4,3,5
39997,18505,39997,1366,4,3,3,4,4
39650,18505,39650,1366,4,3,3,4,4
39649,18505,10501,3005,4,3,3,3,5
39642,18505,39642,9238,4,3,4,4,3
38999,18505,8416,3005,4,3,4,3,4
38993,18505,38993,1366,4,3,3,4,4
34186,18505,10501,3005,4,3,4,3,4
31041,18505,8418,3005,4,3,4,3,4
31016,18505,31016,8530,4,3,4,3,4
30970,18505,8530,3005,4,4,4,3,3
37819,18505,1366,3005,4,3,3,3,4
37815,18505,11380,3005,4,4,3,3,3
31045,18505,7054,3004,4,3,3,3,4
35801,18546,4063,2008,5,4,5,5,4
34786,18546,316,1022,5,5,4,4,3
50808,18546,9891,2008,4,4,4,4,4
109595,18546,3436,2008,4,4,4,4,3
72718,18546,12477,2008,4,4,4,4,3
69221,18546,2676,2028,4,4,5,3,3
63390,18546,61,2002,4,4,4,4,3
35594,18546,11408,2015,4,4,4,3,4
34120,18546,10344,2008,4,3,3,4,5
110338,18546,14308,2008,4,4,4,3,3
72013,18546,11321,2008,4,3,4,3,4
1877625,18546,19979,2028,4,3,3,3,4
109600,18546,1475,2008,4,3,4,3,3
89278,18546,90,2028,4,3,3,3,4
89037,18546,12855,2010,4,3,3,4,3
87208,18546,9944,2015,4,4,3,3,3
33770,18546,971,2008,4,4,2,4,3
34119,18546,10684,2008,3,5,3,4,4
89610,18546,10959,2010,4,3,2,4,2
89268,18546,6016,2028,4,3,3,3,2
89045,18546,7773,2015,4,2,3,3,3
63160,18546,13342,2028,3,4,4,3,3
87050,18546,12579,2008,3,3,3,3,3
72717,18546,403,2008,3,4,3,3,2
63393,18546,4216,2015,3,3,3,3,3
63158,18546,12837,2008,3,3,2,3,3
64329,18546,4045,2002,3,3,1,3,2
112960,18546,13564,2010,2,3,3,3,3
1897759,18546,3270,2029,2,4,1,3,3
2035456,18574,36263,3009,5,5,4,4,5
32523,18574,3708,3007,5,5,5,5,3
2116667,18574,48287,2028,5,4,4,4,5
1895123,18574,16478,2008,5,4,5,5,3
32530,18574,9647,3003,5,4,5,4,4
31248,18574,10952,2013,5,3,5,4,5
2193104,18574,16936,3006,5,4,4,4,4
2189833,18574,4207,2008,5,5,3,4,4
2060613,18574,27256,1019,5,4,4,4,4
2011362,18574,24347,8904,5,4,4,4,4
1896600,18574,20739,3007,5,4,5,4,3
31247,18574,9819,3010,5,4,4,4,4
2081839,18574,38544,3006,5,4,4,4,3
2011619,18574,24380,8808,5,3,4,4,3
83715,18574,9765,3007,4,5,4,5,4
2085252,18574,3553,2001,4,4,4,4,5
2072597,18574,16936,3006,4,5,4,4,4
31249,18574,7611,1010,4,5,4,4,4
2193046,18574,14232,3007,4,4,4,4,4
2166824,18574,27161,3007,4,4,4,4,4
154422,18574,14665,3018,4,4,3,4,4
83719,18574,10875,3007,4,4,3,4,4
1896612,18574,15710,3009,4,4,3,3,4
138019,18574,12800,3003,4,4,3,4,3
1950276,18574,22660,2010,4,3,3,4,3
1950095,18574,15752,3018,4,2,3,3,5
1896607,18574,21002,2008,3,5,4,5,3
31500,18624,8448,3005,5,5,5,5,5
66770,18624,1507,1011,4,4,4,4,4
38194,18624,9689,2008,4,4,4,4,4
38177,18624,11488,3003,4,4,4,4,4
32614,18624,9861,2008,4,4,4,4,4
1930033,18624,16643,1019,4,4,4,4,3
33095,18624,6274,3005,4,3,4,4,4
33094,18624,10363,2008,4,3,4,4,4
32611,18624,7739,1019,4,3,4,4,4
31476,18624,244,2008,4,3,4,4,4
129509,18624,11160,2008,4,3,4,4,3
83217,18624,9690,2008,4,3,4,4,3
68876,18624,11718,2008,4,4,3,4,3
68763,18624,12380,2008,4,4,3,4,3
65700,18624,1813,4005,4,4,4,4,2
32598,18624,2511,2008,4,3,4,4,3
32597,18624,2881,2008,4,3,3,4,4
31498,18624,8427,3005,4,3,4,3,4
68764,18624,9861,2008,4,3,3,4,3
66750,18624,2366,3006,4,3,4,3,3
32620,18624,10386,2008,3,5,4,4,3
1862631,18624,20059,3003,3,4,3,3,3
67468,18624,9891,2008,3,3,4,3,3
68791,18624,12184,2008,3,3,3,3,3
68213,18624,10812,1019,3,3,3,3,3
67459,18624,12523,3005,3,3,3,3,3
67460,18624,11438,1019,3,3,3,3,3
48144,18624,3223,2008,3,3,3,3,3
2028544,18648,35440,3018,5,5,4,5,4
31546,18648,6248,3018,5,3,3,3,4
2032926,18648,11453,3015,4,4,3,4,5
31560,18648,10849,3018,4,3,5,3,4
2032379,18648,4163,3018,3,4,4,4,3
31559,18648,10498,3018,3,4,4,4,3
31545,18648,10363,2008,2,4,4,4,2
2028551,18648,32326,3018,1,3,3,4,3
2032193,18648,27053,3018,2,3,1,2,2
1936845,18652,17741,1022,5,4,4,4,4
1902768,18652,5973,2028,5,3,3,4,5
1921469,18652,14080,2003,4,5,5,5,3
1954816,18652,26187,8808,5,3,3,3,4
1863597,18652,9134,3018,4,4,5,4,4
1978838,18652,3523,2022,4,4,4,3,5
1978824,18652,3970,1003,4,4,4,4,4
1865292,18652,18957,2008,4,4,4,4,4
2013338,18652,31519,2015,4,3,4,4,4
1978826,18652,11847,3006,4,3,4,4,4
1930335,18652,21965,3018,4,4,4,4,3
1910287,18652,20429,2028,4,4,4,4,3
1901833,18652,12786,1019,4,3,4,4,4
1879747,18652,19711,2031,4,3,4,4,4
1869743,18652,12786,1019,4,3,4,4,4
1861439,18652,14141,2001,4,3,4,4,4
1904808,18652,12364,3006,4,4,3,4,3
1886114,18652,2439,2008,4,3,4,4,3
1945893,18652,5558,2008,4,3,4,3,3
1913063,18652,173,2026,4,3,3,3,4
1909794,18652,10733,1003,4,4,3,4,2
1903750,18652,10001,2008,4,4,3,4,2
1861458,18652,261,2001,4,3,3,3,4
1944784,18652,12786,1019,4,3,3,3,3
1984083,18652,25802,2011,3,4,4,4,3
1909325,18652,23520,3018,3,4,4,4,3
1944797,18652,18681,2028,3,3,3,4,4
1944790,18652,10753,3018,3,4,3,4,3
1936836,18652,25584,2008,3,4,3,4,3
1914488,18652,20042,2008,3,4,3,4,3
1873570,18653,14924,2008,4,4,5,4,4
1945471,18653,25011,8806,4,4,3,4,5
57084,18653,3006,1005,4,3,5,4,4
1945671,18653,23962,8904,4,4,3,4,4
61202,18653,13707,2026,4,4,3,4,3
1945474,18653,24149,8904,3,3,4,4,3
1945122,18653,24553,8808,4,2,2,3,3
1945447,18653,25000,8888,4,2,2,1,4
1945121,18653,23761,8818,3,4,1,4,4
2098246,18653,25935,2010,2,3,3,3,3
57111,18653,9664,2015,2,3,2,3,3
133858,18729,16732,2008,5,4,5,5,5
104039,18729,15287,2008,5,5,5,5,4
159735,18729,2938,2008,5,5,5,5,3
72229,18729,356,2015,5,4,5,4,5
1917361,18729,13946,2008,5,4,4,5,4
153679,18729,11438,1019,5,4,4,4,5
132492,18729,10520,2003,5,4,4,4,5
1912842,18729,9861,2008,5,5,3,4,4
73714,18729,12883,2010,5,4,4,4,4
2194137,18729,30898,1003,4,4,5,5,5
1877907,18729,16687,1022,5,3,4,4,4
1864247,18729,18723,2003,5,3,4,4,4
161071,18729,10414,2019,5,3,4,4,4
153234,18729,15523,2010,5,4,4,4,3
91443,18729,14557,3018,5,4,3,4,4
85481,18729,11406,3018,5,4,4,4,3
79795,18729,2744,2008,5,3,4,4,4
78867,18729,14552,2008,5,3,4,4,4
38711,18729,10802,1019,5,3,4,4,4
33619,18729,11406,3018,5,4,4,4,3
160824,18729,90,2028,5,4,3,3,4
160629,18729,17974,4002,4,5,5,5,3
100075,18729,15287,2008,4,5,5,4,4
79369,18729,7755,2015,4,4,5,5,4
2177890,18729,25960,2008,4,4,5,5,3
2119434,18729,1658,2010,4,5,3,4,5
1914632,18729,10414,2019,5,3,3,3,4
1862793,18729,16478,2008,5,3,3,4,3
1946277,18776,1795,2008,5,3,4,4,3
145385,18776,17303,2008,5,3,4,4,3
32081,18776,90,2028,5,2,3,3,4
32082,18776,9642,2008,4,4,3,4,4
2053983,18776,39163,2008,4,3,4,4,3
1970329,18776,17526,2027,4,3,4,4,3
1912545,18776,21187,2008,4,4,3,4,3
32093,18776,9988,1003,4,3,3,4,4
32075,18776,7231,1026,4,4,3,4,3
32316,18776,2366,3006,4,3,3,3,4
32277,18776,2060,1003,4,4,3,3,3
1972524,18776,1015,1011,4,3,3,4,2
33227,18776,11420,1019,3,3,4,4,4
33016,18776,5301,2008,4,3,3,3,2
32330,18776,734,2001,4,2,4,3,2
1905267,18776,10141,2008,3,4,4,4,2
34432,18776,9944,2015,4,2,2,3,3
33497,18776,5483,3013,4,2,3,2,3
143089,18776,17696,2008,3,3,3,3,4
32086,18776,576,1011,3,3,3,4,3
2101625,18776,47178,2008,4,3,2,1,2
1965617,18776,23360,2008,3,3,4,3,2
32567,18776,6332,1026,3,3,3,3,3
32079,18776,10386,2008,3,4,3,3,2
2061188,18776,39170,2008,3,3,3,3,2
33898,18776,10786,1019,3,3,3,3,2
32793,18776,5683,1019,3,3,3,3,2
32376,18776,2837,2029,3,3,2,2,4
32275,18776,6218,3018,3,3,3,3,2
154195,18797,2398,1011,5,5,5,5,4
167733,18797,18635,2008,5,4,5,5,4
170718,18797,17694,3006,5,3,3,3,5
138764,18797,16938,2008,4,5,5,5,3
32233,18797,2587,1005,5,3,2,5,4
47155,18797,1429,1003,4,4,5,5,3
1906260,18797,21967,1003,4,4,4,4,4
167425,18797,17460,1003,4,5,4,5,2
166902,18797,18785,3006,4,3,5,4,4
1903213,18797,14233,1022,4,4,4,4,3
119640,18797,8843,1003,4,4,3,5,3
47157,18797,12655,1003,4,4,3,4,3
67071,18797,12985,1003,4,3,2,4,4
47596,18797,4159,1003,4,3,4,3,3
1903219,18797,11294,1022,3,4,4,4,4
167673,18797,2639,1005,4,3,2,4,3
1907684,18797,13413,1005,4,3,2,3,3
1907032,18797,14341,2008,4,2,2,4,3
1907025,18797,19952,1003,4,2,2,3,4
144056,18797,12218,3006,3,4,4,4,3
78955,18797,784,1001,4,3,2,3,3
47291,18797,9779,1003,3,4,3,4,3
1909077,18797,9002,1022,3,3,4,3,3
1907685,18797,81,1022,3,3,3,3,3
154193,18797,5233,1003,3,3,3,3,3
120263,18797,16176,1002,3,3,3,3,3
120177,18797,5173,2008,3,3,3,3,3
120640,18797,9980,1003,3,3,3,3,3
120162,18797,2691,1011,3,3,3,3,3
2165051,18856,50100,2003,5,5,4,5,5
1985201,18856,9781,1003,5,4,5,5,4
1981804,18856,27019,2010,5,4,5,5,4
1989374,18856,19656,2027,5,4,4,4,5
1984056,18856,19750,2020,5,4,4,4,5
1952231,18856,3249,2008,5,4,4,4,5
1992502,18856,8342,1023,5,4,4,4,4
1988660,18856,2843,1019,5,3,3,4,5
1868145,18856,8802,1019,5,3,4,4,4
45690,18856,11812,2032,5,3,5,4,3
2002797,18856,26973,1022,4,4,5,4,5
2001501,18856,2561,1022,4,4,4,4,5
1999754,18856,615,1022,4,4,4,4,5
1985213,18856,2561,1022,4,4,4,4,5
2144413,18856,39176,2008,4,4,4,5,3
2018275,18856,19448,2008,4,4,4,4,4
2015895,18856,31050,2020,4,4,4,4,4
2014141,18856,10532,2027,4,4,4,4,4
2011295,18856,6632,2002,4,4,4,4,4
1994143,18856,10931,2030,4,4,4,4,4
1993945,18856,9855,1019,4,5,3,4,4
1992030,18856,13302,1001,4,4,4,4,4
1984223,18856,770,2027,4,4,4,4,4
1984058,18856,26588,1022,4,4,3,4,5
1981772,18856,11532,2010,5,2,3,3,4
2082271,18856,16275,2008,4,3,3,4,5
2049548,18856,17638,2003,4,3,4,4,4
2046455,18856,18911,1022,4,4,3,4,4
1993912,18856,17638,2003,4,3,4,4,4
2102547,18897,16039,1019,5,5,5,5,4
2070489,18897,63,1017,5,5,5,5,3
1928191,18897,341,2008,5,5,4,4,4
1882892,18897,15003,3007,5,4,4,4,4
1889492,18897,6150,3012,5,3,3,4,3
1889476,18897,8039,1004,4,4,5,4,4
2093290,18897,10137,2008,4,4,4,4,4
2089701,18897,2859,2028,4,4,4,4,4
2056032,18897,12160,2001,4,4,4,4,4
2035089,18897,36694,3007,4,4,4,4,4
2014282,18897,7890,3005,4,4,4,4,4
2143227,18897,15431,2001,4,3,4,4,4
2089688,18897,26986,2001,4,4,4,4,3
2089686,18897,19976,2028,4,4,4,4,3
2067225,18897,18905,1004,4,4,4,4,3
2062896,18897,14955,2008,4,4,4,4,3
2053700,18897,26986,2001,4,4,4,4,3
2053682,18897,7445,1004,4,4,4,4,3
2023137,18897,30455,3010,4,3,5,4,3
2013134,18897,15438,2010,4,3,4,4,4
2010260,18897,3467,1019,4,4,4,4,3
124349,18897,14308,2008,4,4,3,4,4
2115226,18897,47734,1026,4,4,3,4,3
2070384,18897,22852,1004,4,3,4,4,3
2062098,18897,8965,2001,4,3,4,3,4
2035983,18897,13486,3015,4,3,3,3,5
40502,18897,3984,2015,3,5,5,5,3
2123525,18897,3816,2022,4,3,3,3,4
2089605,18897,22967,2001,4,3,4,3,3
42241,18905,576,1011,5,5,4,4,3
2066367,18905,13855,1019,5,4,4,3,4
42426,18905,2691,1011,5,4,3,5,1
42746,18905,1507,1011,4,5,4,5,2
1894066,18905,17304,1003,4,5,2,5,2
42238,18905,4064,1019,4,3,3,3,5
42236,18905,10778,1019,4,3,2,4,5
42743,18905,812,1022,4,4,3,3,3
42237,18905,529,1011,4,4,3,4,1
42232,18905,10626,1019,3,5,3,5,2
42745,18905,2007,1011,3,4,3,5,2
42430,18905,1443,1011,3,4,4,3,2
42240,18905,6282,1019,3,4,2,2,3
42431,18905,107,1019,3,1,1,2,3
42744,18905,8011,2008,2,2,2,3,3
42239,18905,1618,1003,3,1,1,1,3
42742,18905,10350,1019,2,2,1,2,3
42234,18905,933,1011,1,2,2,3,4
42233,18905,9889,2008,2,3,1,2,1
46683,18905,1618,1003,1,1,1,1,2
43545,18950,11589,3018,5,4,4,5,4
36637,18950,1814,1003,4,4,4,4,4
102997,18950,14921,3018,4,4,4,4,3
102814,18950,12097,1019,4,4,4,4,3
79814,18950,1868,1003,4,4,4,3,4
79818,18950,7951,1003,4,3,4,3,5
46978,18950,9944,2015,4,3,4,4,3
36482,18950,10199,3018,4,4,3,3,3
48577,18950,10831,1019,3,4,4,4,3
84045,18950,13066,3018,3,4,4,3,2
42706,18950,11789,3018,3,4,3,4,2
39299,18950,10196,3018,3,3,3,3,4
58345,18950,9381,2028,3,3,3,3,3
36638,18950,10332,1003,3,3,3,3,3
32883,18950,7894,3018,3,3,1,3,4
46542,18950,90,2028,3,3,1,3,3
168938,18950,11448,2026,3,3,1,3,2
46545,18950,12295,2010,2,3,3,3,3
2033849,18950,3254,2010,2,2,4,4,1
80349,18950,5454,2008,2,3,2,3,3
44063,18950,2650,2008,2,3,3,3,2
33359,18993,2938,2008,5,5,5,5,4
90964,18993,14783,2008,5,4,4,5,3
80170,18993,1475,2008,4,4,5,5,4
35933,18993,7954,3005,5,3,3,4,3
91205,18993,10877,1003,4,4,4,4,4
34048,18993,11577,2015,4,4,4,4,4
163927,18993,18635,2008,4,4,4,4,3
128678,18993,6365,2001,4,3,4,4,4
120409,18993,6365,2001,4,3,4,4,4
105280,18993,811,2008,4,4,4,4,3
96971,18993,899,3012,4,4,4,4,3
96421,18993,14588,2015,4,3,5,4,3
91860,18993,15090,2015,4,3,4,4,4
45200,18993,45200,12074,4,4,4,4,3
45186,18993,12074,2008,4,4,4,4,3
40498,18993,11948,2005,4,3,5,3,4
36244,18993,11762,3002,4,4,4,4,3
33013,18993,9693,2008,4,4,3,4,4
2091762,18993,46071,1022,4,4,3,4,3
55013,18993,13345,2010,4,3,3,4,4
54437,18993,10412,2008,4,4,3,4,3
54434,18993,11596,1019,4,4,3,4,3
51225,18993,13029,2008,4,4,3,4,3
50406,18993,7239,1019,4,3,4,4,3
43835,18993,11903,2008,4,3,4,4,3
40816,18993,12185,2028,4,3,4,4,3
40708,18993,10816,2028,4,3,3,4,4
36034,18993,11175,1011,4,3,4,4,3
97246,18998,11948,2005,5,5,5,5,5
140811,18998,10750,2005,5,4,5,4,5
2027787,18998,16952,2019,5,4,4,4,5
44195,18998,9880,2013,5,4,4,4,5
47490,18998,6013,2028,5,3,5,3,5
36030,18998,1754,2019,5,5,3,4,4
41221,18998,10023,2022,5,4,3,4,4
77532,18998,7556,2013,4,5,4,4,5
33032,18998,2848,1022,4,5,4,5,4
81278,18998,13371,2029,4,4,4,4,5
61311,18998,11151,2010,4,4,4,4,5
60631,18998,12364,3006,4,5,4,4,4
59895,18998,3540,2010,4,4,4,4,5
44192,18998,10959,2010,4,5,4,5,3
2205380,18998,47662,2020,4,4,4,4,4
2190755,18998,14836,2005,4,4,4,4,4
64001,18998,12097,1019,4,5,4,4,3
54639,18998,9702,2022,4,4,4,4,4
33934,18998,3540,2010,4,4,3,4,5
1940908,18998,23511,2028,4,4,3,4,4
81509,18998,3847,1004,4,3,5,3,4
61913,18998,2009,2021,4,3,3,4,5
78633,18998,11301,1004,4,3,3,4,4
44821,18998,737,3006,4,4,3,3,4
41418,18998,1711,2019,4,3,3,4,4
1997453,18998,12643,2001,4,3,3,3,4
1941403,18998,25872,2022,4,3,3,3,4
35065,18998,3953,2019,4,3,4,3,3
86178,19021,13083,2008,4,5,5,5,4
158471,19021,9104,3019,5,3,4,3,4
158008,19021,16041,1011,4,5,4,4,5
2101294,19021,35910,7202,4,4,4,4,5
2078650,19021,18209,4002,4,4,4,4,5
33633,19021,8285,1003,4,4,5,4,4
43263,19021,3567,2003,4,4,4,4,4
159068,19021,14514,1003,4,4,3,4,4
35882,19021,11537,1003,4,4,4,4,3
33564,19021,33564,1028,4,4,4,4,3
33431,19021,6715,1019,4,4,4,4,3
2080594,19021,35910,7202,4,3,3,3,5
43856,19021,11907,1022,4,4,3,4,3
33565,19021,2364,1019,4,4,3,4,3
72446,19021,10293,1003,3,5,5,4,3
59764,19021,4169,2003,4,3,3,3,4
142148,19021,12024,2008,3,4,4,4,4
45804,19021,10837,2028,3,5,3,4,3
33103,19021,10692,2008,4,3,2,3,3
33563,19021,574,2002,3,3,3,3,3
33342,19021,10990,4002,3,3,3,3,3
33301,19021,10782,1019,3,3,3,3,3
33120,19021,2568,1014,3,3,3,3,3
33452,19021,1028,1017,3,3,3,3,2
33231,19021,9642,2008,2,3,2,3,1
33562,19021,10243,3020,2,2,1,2,3
44980,19021,1618,1003,2,2,1,2,2
2095189,19074,24434,8808,5,3,5,4,4
51289,19074,6161,1022,4,5,4,5,3
48410,19074,12817,2008,4,4,5,5,3
2096986,19074,30393,3012,4,3,4,3,5
48583,19074,12848,3007,3,4,4,5,3
35019,19074,9944,2015,4,3,2,3,4
49805,19074,9819,3010,4,3,3,2,3
43985,19074,1083,2011,4,2,3,2,4
51495,19074,12992,3006,3,5,3,3,3
48738,19074,1202,3007,3,3,2,3,3
48498,19074,11256,2015,2,4,3,4,3
48315,19074,3086,1012,3,2,2,2,4
37549,19074,11790,3007,2,2,2,2,3
180644,19074,7661,2010,2,2,1,2,1
2136000,19103,47213,3004,5,5,4,5,5
1979692,19103,27053,3018,5,4,5,5,5
2199274,19103,26551,3016,5,4,4,4,5
2195170,19103,26078,2029,5,4,4,4,5
2076552,19103,5024,2008,5,4,4,4,5
2072285,19103,26557,3018,5,4,3,4,5
2206834,19103,59388,2028,5,4,4,4,3
2167005,19103,25685,3018,4,4,4,4,5
2029126,19103,19359,3005,4,5,4,4,4
1997841,19103,10055,2008,4,5,4,5,3
2139692,19103,39757,2028,4,4,4,3,4
1990800,19103,14251,1022,4,4,3,3,4
2021829,19103,25954,2028,4,3,3,4,3
2002729,19103,31750,2028,3,4,5,5,3
33436,19103,9712,2028,4,3,3,3,4
1983491,19103,10816,2028,4,2,3,3,3
2170361,19103,10816,2028,4,4,2,3,1
1981646,19103,1084,1019,1,3,2,3,2
1879605,19103,19860,2019,2,1,1,2,2
2174666,19103,48310,2029,1,3,2,1,2
2016667,19103,31642,2008,1,2,2,3,1
2057976,19103,1691,1022,1,2,1,2,2
1979886,19103,16687,1022,1,1,2,3,1
1884843,19103,19185,1003,1,4,1,1,1
2205971,19116,51057,4010,5,4,4,5,5
41486,19116,10341,2008,5,4,4,4,4
161921,19116,17546,2010,4,3,5,5,4
150270,19116,12047,1019,4,4,4,4,5
115528,19116,10986,2019,4,4,4,4,5
104278,19116,8843,1003,4,4,4,5,4
65076,19116,10928,2019,4,4,4,4,5
144342,19116,2666,1011,4,4,4,4,4
62302,19116,10137,2008,4,4,4,4,4
