shopID,price,districtID,dishID,numLike,numOK,numDislike,tasteAvg,environmentAvg,serviceAvg,shopInfo,moneyAvg,scoreWhole
15516,30to$50,2008, 1034,66,9,5,4.31,4.28,4.06,4.34,3.37,4.12
15516,30to$50,2008, 1034,66,9,5,4.31,4.28,4.06,4.34,3.37,4.12
16936,15to$30,3006, 1009,38,5,8,4.04,3.69,3.49,3.76,3.45,3.8
11543,10to$15,2001,,14,4,1,3.74,3.32,3.68,3.37,3.63,3.58
37729,10to$15,1025, 1001,15,2,0,4.24,4.06,4.35,4.35,3.47,4.08
31536,41to100,1014,,78,12,4,4.1,3.7,4.44,4.01,3.49,3.96
12751,Below40,2032,,31,12,3,3.59,3.24,3.33,3.11,3.72,3.42
2665,15to$30,2008, 1036 1041,33,19,25,3.43,3.88,3.14,3.7,2.61,3.33
13693,Below40,1004, 1010 1039,46,15,2,3.98,2.65,3.27,2.98,3.62,3.52
849,41to100,2001,,5,0,1,4.0,3.17,4.0,3.67,3.83,3.6
12751,Below40,2032,,31,12,3,3.59,3.24,3.33,3.11,3.72,3.42
16653,Below40,2001, 1018,15,7,0,3.59,2.77,3.45,2.86,4.18,3.41
10577,Below40,1003,,628,156,58,4.01,2.51,3.2,2.66,3.64,3.47
12478,10to$15,1019, 1028,32,8,4,3.89,3.95,3.95,3.95,3.25,3.79
21187,15to$30,2008,,60,22,4,3.95,4.41,3.96,4.35,3.47,3.96
26318,15to$30,2008, 1009,50,12,8,3.8,3.73,3.69,3.74,3.53,3.7
15287,15to$30,2008, 1014,93,42,45,3.29,3.75,3.22,3.78,3.06,3.33
18034,Below40,1022, 1020,24,0,1,4.12,2.44,3.04,2.56,4.2,3.58
17295,10to$15,2002,,23,34,23,2.94,3.81,3.01,3.55,2.41,3.02
10246,41to100,1019,,109,15,8,3.89,3.47,3.52,3.63,3.4,3.68
1998,Below40,1003, 1010 1039,70,28,40,3.71,2.96,2.98,3.24,2.17,3.23
2998,41to100,2021, 1036,30,5,3,4.09,3.11,3.61,3.0,3.92,3.72
11425,Below40,2011, 1018,49,25,7,3.56,2.54,3.03,2.66,3.76,3.23
14335,Below40,2001, 1003,70,34,32,3.38,2.76,2.9,2.96,3.22,3.15
10576,Below40,1001, 1014,22,13,5,3.46,3.67,3.46,3.55,3.03,3.41
3553,41to100,2001, 1033,65,5,2,4.14,3.82,4.19,3.88,3.94,4.01
10690,41to100,1022, 1033,162,48,11,3.84,3.26,3.58,3.51,3.25,3.58
18089,Below40,2021,,48,11,6,3.78,2.82,3.22,2.98,3.72,3.46
4180,Below40,1008, 1014,234,51,25,4.03,3.19,3.16,3.34,3.45,3.63
274,10to$15,1022, 1005 1034 1037,46,16,7,3.59,3.14,3.39,3.54,3.68,3.48
12104,41to100,1019, 1015,36,12,3,3.89,3.55,3.35,3.6,3.21,3.63
1868,41to100,1003, 1017 1036,420,101,48,3.86,2.94,3.03,2.73,3.7,3.44
24373,10to$15,8806, 1036,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15842,41to100,1026, 1010,96,30,40,3.69,2.75,3.39,3.24,3.28,3.39
31424,41to100,1019,,38,6,1,3.98,4.33,3.58,4.0,3.51,3.88
9942,10to$15,2005, 1041,188,45,23,3.9,3.66,3.46,3.87,3.3,3.69
11679,Below40,1022, 1003,4,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6929,41to100,1019,,38,10,21,3.38,2.73,2.88,3.14,3.13,3.14
10703,41to100,1019,,23,11,4,3.42,3.91,3.28,3.67,3.21,3.44
10326,Below40,1022, 1010,66,21,21,3.6,2.67,2.96,2.95,3.19,3.26
12650,Below40,1022, 1010 1018,83,39,22,3.57,3.13,3.25,3.31,2.81,3.32
10082,41to100,1019, 1005 1010,99,37,42,3.51,3.12,2.77,3.46,3.03,3.28
7496,41to100,1026, 1005 1034,14,11,24,2.56,2.62,2.38,2.77,2.77,2.56
2167,Below40,2008, 1035,33,23,3,3.45,3.28,3.27,3.29,3.1,3.33
8533,Below40,1022,,45,1,1,4.1,2.71,3.59,3.13,4.18,3.72
23506,41to100,1019,,2,0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5096,Below40,2008, 1003 1014,70,24,59,3.23,3.22,2.52,3.37,3.08,3.1
223,Below40,1022,,6,7,1,3.07,3.14,2.93,3.21,3.07,3.02
11674,10to$15,1019, 1034 1005,62,56,32,3.13,3.36,2.91,3.23,3.1,3.1
14237,10to$15,3007, 1024 1034,38,31,56,2.76,3.33,2.9,3.25,2.37,2.82
15460,41to100,1022, 1010,3,1,3,2.57,3.14,3.29,3.0,3.0,2.81
12577,Below40,1022, 1010,12,10,7,2.98,2.93,3.03,2.9,3.05,2.96
1921,Below40,2010, 1010 1018,126,57,36,3.71,2.63,2.77,2.62,2.81,3.18
1506,30to$50,1011, 1032,82,21,16,3.86,4.24,4.07,4.21,3.41,3.89
47955,Below40,1002,,6,0,2,4.0,4.25,3.25,3.5,3.0,3.57
49026,10to$15,1003, 1032,12,6,5,3.26,3.57,3.24,3.48,3.48,3.32
10217,15to$30,1010,,221,43,18,3.78,4.31,3.7,3.9,3.31,3.76
10217,15to$30,1010,,221,43,18,3.78,4.31,3.7,3.9,3.31,3.76
21377,15to$30,1019, 1010 1017 1020 1036,34,6,11,3.71,4.18,3.45,3.98,2.8,3.6
16165,Below40,3020,,4,3,1,3.38,3.13,3.5,3.63,3.63,3.31
16708,15to$30,1019, 1032,50,40,29,3.18,3.76,3.5,3.65,2.93,3.28
18785,30to$50,3006,,30,2,4,4.04,4.33,4.39,4.33,3.53,4.05
5173,30to$50,2008,,50,4,3,4.07,4.53,4.47,4.58,3.89,4.18
19348,15to$30,2026, 1001,63,53,58,3.15,3.37,2.8,3.19,2.74,3.05
24007,10to$15,8888,,32,8,5,3.96,4.22,3.56,4.0,3.0,3.78
32076,Below40,1005,,6,3,6,3.03,3.07,3.0,3.27,2.93,2.98
26305,10to$15,2026, 1001,54,33,18,3.47,3.54,3.12,3.33,3.3,3.36
36076,15to$30,3006, 1034,13,2,0,4.4,4.0,4.27,4.27,3.67,4.22
39739,,1022,,18,6,6,3.73,3.97,3.57,3.9,3.17,3.68
20995,Below40,3020, 1035,1,7,2,2.9,3.2,3.2,3.3,2.8,3.1
49733,10to$15,3020, 1001,2,2,4,3.0,3.38,2.63,3.0,2.88,2.95
48493,Below40,2010, 1015,80,16,5,4.0,3.99,4.31,4.12,4.18,4.04
26986,41to100,2001, 1003,135,44,15,3.96,3.76,3.87,3.91,2.86,3.74
18220,Below40,2015, 1035,794,249,89,3.95,2.6,3.11,2.82,3.99,3.5
40646,Below40,2001, 1006,12,9,3,3.67,3.42,3.67,3.46,3.38,3.57
1793,30to$50,2010, 1032,164,64,51,3.38,3.6,3.61,3.75,3.31,3.44
778,Below40,2008, 1003,192,19,7,4.23,3.8,3.83,4.06,3.55,3.99
17712,Below40,2010, 1003,7,5,1,3.69,3.46,3.38,3.46,3.23,3.38
32495,41to100,2010, 1009,22,4,3,3.93,3.86,3.86,3.86,3.79,3.86
21035,10to$15,2008,,76,14,6,3.9,3.76,3.91,4.01,3.43,3.8
9254,Below40,2010, 1003,31,15,7,3.45,3.28,3.42,3.4,3.27,3.39
9254,Below40,2010, 1003,31,15,7,3.45,3.28,3.42,3.4,3.27,3.39
1059,15to$30,2008, 1014,18,9,5,3.22,3.97,3.66,3.94,3.38,3.45
3669,10to$15,2008, 1032,14,6,8,3.32,3.86,3.36,3.75,3.04,3.38
9285,Below40,2015, 1003,3,3,0,3.67,3.83,4.17,4.0,3.5,3.72
10931,Below40,2030, 1003,24,11,2,3.89,3.41,3.3,3.62,3.27,3.58
1323,41to100,2006, 1036,5,2,1,3.63,3.63,3.5,3.38,4.0,3.46
9207,Below40,2010, 1003,29,25,7,3.27,3.28,3.38,3.38,3.23,3.28
38796,Below40,2001, 1003 1014,239,53,20,4.12,3.72,3.61,3.98,3.05,3.82
15360,41to100,2026,,29,4,3,4.24,3.61,3.82,3.94,3.1,3.88
25935,41to100,2010,,55,50,23,3.3,3.36,3.34,3.48,3.41,3.32
2919,30to$50,2008, 1032,190,82,52,3.41,3.76,3.69,3.85,3.41,3.51
23462,Below40,2027, 1015,7,5,4,3.25,3.25,3.13,3.38,2.81,3.18
11245,41to100,2024,,5,7,11,3.0,3.43,1.91,3.09,3.26,2.92
31292,10to$15,2002, 1022,57,19,8,3.83,3.56,3.58,3.77,3.2,3.65
31995,41to100,3005, 1005 1037,7,3,1,3.82,3.55,3.55,3.73,3.55,3.57
1793,30to$50,2010, 1032,164,64,51,3.38,3.6,3.61,3.75,3.31,3.44
22639,41to100,2011, 1003,49,13,7,4.25,3.16,3.06,3.54,3.01,3.67
470,41to100,3002,,67,23,14,3.73,3.42,3.41,3.36,3.37,3.53
14472,Below40,1004,,2,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10870,Below40,2010,,6,4,0,3.6,3.0,2.8,3.0,3.9,3.36
12184,10to$15,2008, 1034,121,54,57,3.54,3.35,3.06,3.28,3.12,3.33
10052,15to$30,2008,,15,9,11,3.03,3.63,3.31,3.34,2.51,3.08
10127,10to$15,3007, 1040 1041,55,24,31,3.3,3.6,3.11,3.51,2.91,3.26
26876,15to$30,4002, 1032,12,9,10,3.1,3.87,3.1,3.77,2.9,3.25
13578,41to100,2026, 1037,145,91,59,3.25,3.0,2.83,3.45,3.59,3.2
12982,41to100,2010,,22,7,12,3.07,3.34,3.51,3.54,2.95,3.15
12568,Below40,2010, 1014,4,9,13,2.35,2.81,2.81,3.04,2.38,2.53
3436,41to100,2008,,126,48,18,3.71,2.99,3.49,3.13,3.52,3.46
14883,15to$30,2008, 1019,87,15,2,4.22,4.11,3.92,4.12,3.3,3.99
14883,15to$30,2008, 1019,87,15,2,4.22,4.11,3.92,4.12,3.3,3.99
14882,30to$50,2008, 1001 1034,20,8,4,3.84,4.28,3.53,4.13,3.03,3.75
10078,10to$15,3010,,40,11,24,3.2,3.25,3.49,3.51,3.13,3.24
10480,,2008, 1009 1014 1032,87,10,11,4.0,4.57,4.4,4.58,3.09,4.04
6794,41to100,3015,,56,32,25,3.43,3.58,2.94,3.58,2.91,3.33
42111,41to100,3022, 1009 1014,4,1,1,3.67,3.83,3.67,3.92,3.67,3.5
27094,Below40,3015,,6,4,7,3.18,2.94,3.18,3.47,2.12,2.94
26305,10to$15,2026, 1001,54,33,18,3.47,3.54,3.12,3.33,3.3,3.36
15635,15to$30,2010, 1019,42,21,22,3.39,3.84,3.48,3.8,2.82,3.39
54425,Below40,3015, 1014,2,2,3,2.71,2.71,2.43,3.14,2.29,2.64
10792,Below40,1009, 1014,5,2,2,3.56,3.78,3.56,3.44,3.33,3.52
18070,Below40,1014, 1035,46,31,10,3.53,3.3,3.41,3.49,2.86,3.36
10563,41to100,2010,,35,17,53,2.68,3.38,2.5,3.17,2.45,2.74
6626,41to100,1014,,15,9,2,3.23,3.46,3.96,3.67,3.13,3.36
6780,Below40,1008, 1014,66,22,5,3.8,2.92,3.35,3.12,4.28,3.57
10215,10to$15,1022,,96,23,9,3.77,3.99,3.51,3.67,3.36,3.67
13386,Below40,3007, 1014,49,16,3,3.89,3.41,3.37,3.62,3.0,3.58
2172,Below40,2008, 1035,17,19,8,3.01,3.14,2.98,3.2,3.0,3.0
13922,41to100,2026,,48,32,25,3.18,3.76,2.84,3.47,2.61,3.14
5992,41to100,2019,,9,2,4,3.73,4.2,3.73,4.07,2.87,3.69
1105,Below40,1019, 1014,27,3,4,3.72,2.96,3.29,3.4,3.32,3.45
16899,41to100,2005,,32,18,9,3.46,3.93,3.12,3.76,3.17,3.45
6337,41to100,1019, 1010 1014,38,9,20,3.3,3.43,3.12,3.43,3.18,3.26
9781,41to100,1003,,63,10,5,3.87,3.49,3.56,3.83,3.17,3.66
13288,41to100,2003, 1005 1010,54,54,25,3.34,3.3,3.01,3.47,2.82,3.2
13328,10to$15,1014,,5,2,1,3.5,3.5,3.75,3.88,3.25,3.51
10348,41to100,1019,,78,22,19,3.37,3.82,3.38,3.71,3.13,3.41
2848,15to$30,1022, 1032,96,57,64,2.74,4.3,3.3,3.55,2.75,3.07
4203,15to$30,1003, 1020,197,78,64,3.64,3.59,3.52,3.74,2.86,3.49
2084,Below40,1024,,7,4,3,3.07,3.14,3.21,3.29,3.07,3.09
12944,15to$30,1026, 1009 1010,35,14,8,3.53,3.54,3.33,3.71,3.02,3.4
14381,Below40,1009,,5,4,0,3.56,3.33,3.11,3.33,3.33,3.45
13780,10to$15,1004, 1019 1032,83,11,9,4.03,3.81,3.54,3.71,3.79,3.84
15364,Below40,2008,,16,11,1,3.61,3.63,3.63,3.66,3.3,3.57
5213,41to100,2008, 1019,38,12,5,3.69,3.05,3.75,3.33,3.44,3.51
13288,41to100,2003, 1005 1010,54,54,25,3.34,3.3,3.01,3.47,2.82,3.2
15260,Below40,4002,,6,5,1,3.42,3.67,3.42,3.42,3.08,3.4
12005,41to100,1021,,5,0,1,4.0,4.58,4.25,4.08,3.08,4.27
12380,10to$15,2008,,88,57,49,3.25,4.04,3.13,3.74,2.49,3.26
2525,Below40,2026, 1018,11,6,5,3.27,2.91,3.45,3.32,3.32,3.26
594,41to100,2008,,8,3,0,3.7,3.27,3.39,3.36,2.76,3.41
3245,15to$30,2008, 1032,97,45,32,3.36,3.46,3.61,3.69,3.46,3.41
1084,41to100,1019, 1015,89,22,10,3.91,3.71,3.52,3.76,3.2,3.7
8772,Below40,3003,,87,14,1,4.14,3.22,3.16,3.36,3.72,3.73
5559,10to$15,1001,,29,5,7,3.76,3.46,3.51,3.61,2.95,3.53
15341,10to$15,1003, 1005 1010,38,18,20,3.34,3.1,2.74,3.34,3.0,3.16
14534,15to$30,2008,,183,52,28,3.71,3.87,3.51,3.8,3.21,3.62
10812,10to$15,1019,,48,16,33,3.34,3.41,2.94,3.55,3.19,3.27
17638,Below40,2003, 1003,52,10,5,3.87,3.65,3.38,3.68,3.18,3.64
17661,Below40,2008,,9,3,0,4.03,3.51,3.51,3.92,3.32,3.93
16494,41to100,2008, 1009 1036,4,6,5,2.8,2.67,2.68,2.33,2.71,2.67
15759,10to$15,2008,,131,39,27,3.66,3.75,3.66,3.81,3.22,3.59
9835,10to$15,1003, 1036,44,25,22,3.34,3.62,3.04,3.59,2.75,3.25
5275,10to$15,1003,,17,8,12,2.86,3.41,2.92,3.03,2.84,2.93
16708,15to$30,1019, 1032,50,40,29,3.18,3.76,3.5,3.65,2.93,3.28
20174,Below40,2008,,29,19,11,3.48,3.39,3.12,3.33,3.39,3.37
10177,15to$30,1009,,23,11,6,3.35,3.95,3.58,3.63,3.22,3.45
16171,Below40,2026,,4,8,6,3.17,3.17,3.06,3.39,2.78,3.11
11983,Below40,2019,,21,3,0,4.06,3.94,3.54,4.04,3.96,3.93
4216,Below40,2015, 1014,101,56,36,3.54,3.16,2.94,3.35,3.05,3.29
426,41to100,3018, 1036,54,15,11,3.53,2.99,2.72,2.74,3.49,3.22
11336,Below40,2029,,10,7,2,3.53,2.68,3.47,2.84,3.58,3.31
7738,41to100,1004,,25,11,10,3.41,2.68,3.42,3.29,2.93,3.22
1491,Below40,1022, 1020,266,84,25,4.0,2.54,3.4,2.79,4.02,3.55
28049,Below40,7204,,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
27954,Below40,7111, 1022,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
25019,41to100,8816,,22,7,3,3.94,2.69,3.06,2.75,3.72,3.48
10370,Below40,1022,,39,3,1,4.1,2.7,3.79,3.24,3.4,3.66
1078,41to100,3001,,139,34,28,3.77,3.06,3.0,3.0,3.53,3.42
7738,41to100,1004,,25,11,10,3.41,2.68,3.42,3.29,2.93,3.22
36359,,7307,,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
402,Below40,2001, 1014,199,48,23,3.85,3.05,3.44,3.21,3.19,3.5
10518,Below40,2019, 1013,9,1,0,4.3,3.2,3.1,3.1,4.2,3.83
24435,Below40,8808, 1014 1015,60,19,3,3.99,2.83,3.41,3.12,3.09,3.51
12846,Below40,1022, 1004,19,15,5,3.54,2.23,2.74,2.46,3.18,3.07
3553,41to100,2001, 1033,65,5,2,4.14,3.82,4.19,3.88,3.94,4.01
8802,Below40,1019, 1003,160,42,10,3.84,3.41,3.27,3.54,3.02,3.55
24921,,8810,,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10880,Below40,2015, 1010,31,9,3,3.78,2.98,3.51,3.12,3.77,3.58
11543,10to$15,2001,,14,4,1,3.74,3.32,3.68,3.37,3.63,3.58
12047,Below40,1019, 1014,95,14,9,3.86,2.8,3.52,3.14,3.95,3.57
81,10to$15,1022, 1033,29,3,8,3.63,3.65,3.8,3.63,3.38,3.59
10786,41to100,1019,,5,0,1,3.5,3.17,3.5,3.5,2.33,3.28
10800,41to100,1019,,16,4,0,3.65,3.7,3.5,3.95,3.4,3.6
10918,Below40,2019, 1014,155,85,63,3.39,2.67,2.73,2.87,2.74,3.03
41865,Below40,1004, 1003,5,0,0,4.4,3.2,3.8,3.6,4.8,4.08
2021,,1003,,26,2,1,4.31,4.48,4.6,4.64,3.48,4.25
384,30to$50,2015, 1008 1009,17,1,1,4.05,4.68,4.74,4.68,4.05,4.39
6201,,2008,,43,8,4,3.98,3.84,4.4,4.29,3.11,3.89
21187,15to$30,2008,,60,22,4,3.95,4.41,3.96,4.35,3.47,3.96
2938,30to$50,2008, 1032,169,14,20,4.17,4.39,4.24,4.45,3.49,4.12
3797,,1003,,46,8,2,4.35,4.69,4.35,4.52,3.52,4.27
7735,15to$30,1003,,66,10,7,3.57,4.22,3.7,4.0,3.33,3.66
38194,30to$50,2008,,17,5,2,4.08,4.54,4.04,4.38,3.75,4.09
30769,41to100,7101,,26,7,5,3.76,4.26,4.05,4.0,3.68,3.92
14483,,1003,,65,17,2,4.19,4.46,4.51,4.65,3.6,4.2
494,30to$50,1003, 1032,128,41,25,3.8,3.99,4.0,4.2,3.43,3.81
911,,2008,,70,8,5,4.07,4.6,4.48,4.71,3.64,4.17
8914,15to$30,1003,,7,2,2,3.82,4.18,3.68,4.09,3.45,3.79
5847,10to$15,1003,,50,20,6,3.91,4.09,3.97,4.22,3.08,3.83
13180,41to100,2010,,3,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3096,10to$15,2008, 1017 1005,19,7,7,3.58,3.09,2.88,3.06,3.55,3.3
5966,15to$30,2008, 1022,153,59,86,3.22,3.77,3.23,3.55,2.99,3.27
2659,30to$50,1002, 1019,142,24,30,3.85,4.43,3.65,4.04,3.06,3.78
1880,30to$50,1011,,20,2,2,3.71,4.46,4.04,4.33,3.54,3.86
46514,,1003,,24,2,1,4.33,4.19,4.22,4.46,3.74,4.22
39176,Below40,2008, 1014,238,52,17,4.18,3.66,4.07,4.17,3.06,3.92
13359,15to$30,1003,,26,18,10,3.7,4.29,3.64,4.27,2.73,3.66
22674,10to$15,2008,,61,34,4,3.67,3.57,3.57,3.93,3.52,3.62
27123,10to$15,1022, 1014,65,16,12,3.96,4.05,3.77,4.2,3.09,3.84
17229,,1003,,35,13,5,3.92,4.36,3.98,4.36,3.25,3.92
1085,41to100,2008, 1015,112,25,14,3.94,3.76,3.61,3.82,3.13,3.73
3589,15to$30,3005, 1032,13,3,1,3.35,4.41,3.76,3.88,3.53,3.56
10723,41to100,2005, 1001,28,13,19,3.17,3.52,2.65,2.95,3.12,3.08
10897,Below40,2008, 1015,10,3,0,4.0,3.54,3.46,3.82,3.64,3.79
1149,Below40,3018,,12,2,4,3.72,3.11,3.5,3.33,3.5,3.51
749,Below40,3003, 1014,81,36,20,3.54,2.97,3.2,3.09,3.28,3.31
31574,10to$15,2010, 1022,34,11,3,3.71,4.15,3.52,3.92,3.46,3.69
468,Below40,2013, 1014,411,75,58,3.91,3.13,3.31,3.44,4.02,3.66
32231,Below40,2004, 1010,2,3,1,3.0,3.33,3.5,3.5,3.5,3.26
10304,Below40,2019, 1010,92,14,11,3.84,2.79,3.04,2.86,4.25,3.5
468,Below40,2013, 1014,411,75,58,3.91,3.13,3.31,3.44,4.02,3.66
18826,10to$15,2010,,118,44,17,3.66,4.04,3.59,3.87,3.13,3.62
20410,15to$30,2029, 1032,26,14,11,3.22,3.41,3.84,3.59,3.1,3.32
7413,Below40,3005,,62,29,43,3.44,2.59,2.51,2.58,3.31,3.07
38366,15to$30,2015, 1009,19,3,0,4.32,2.95,4.18,3.91,3.73,3.94
14703,10to$15,3003, 1019 1032,22,9,9,3.22,3.33,3.47,3.25,3.7,3.27
10241,41to100,2008,,17,10,19,2.82,3.07,2.48,3.11,2.37,2.76
3839,Below40,1019,,79,25,15,3.64,3.08,3.21,3.17,3.03,3.35
17826,41to100,2004,,8,8,3,3.47,3.53,3.05,3.74,3.32,3.42
23056,10to$15,3003, 1001 1024 1034,14,10,17,2.71,3.32,2.94,3.09,3.05,2.86
575,15to$30,2008,,94,40,26,3.53,3.61,3.2,3.71,2.96,3.41
19958,10to$15,2008, 1041,12,11,8,3.06,3.74,3.16,3.65,2.77,3.17
13299,10to$15,3005, 1034,21,11,38,2.58,3.2,2.59,2.91,2.43,2.64
15707,41to100,3003,,29,16,20,3.09,3.43,3.06,3.23,2.85,3.09
5096,Below40,2008, 1003 1014,70,24,59,3.23,3.22,2.52,3.37,3.08,3.1
14612,10to$15,2008, 1014 1032,13,7,6,3.31,3.85,3.46,3.77,3.19,3.42
10723,41to100,2005, 1001,28,13,19,3.17,3.52,2.65,2.95,3.12,3.08
10383,41to100,3018,,71,28,21,3.48,3.36,3.1,3.24,3.29,3.34
18826,10to$15,2010,,118,44,17,3.66,4.04,3.59,3.87,3.13,3.62
14645,41to100,3005,,65,23,26,3.2,3.11,3.32,3.36,3.33,3.21
25088,,8808,,2,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1737,15to$30,2008, 1032,38,12,8,3.46,4.0,3.86,4.0,3.06,3.57
90,Below40,2028, 1014,1314,352,231,4.03,2.78,2.92,3.13,3.42,3.51
8044,41to100,2001, 1009,82,38,22,3.64,2.46,3.01,2.67,3.56,3.24
10955,Below40,2003,,10,8,6,2.96,3.46,3.13,3.46,2.88,3.09
5522,Below40,1003, 1003,241,91,31,3.79,3.14,3.17,3.31,3.32,3.49
3676,10to$15,2008, 1032,32,24,11,3.34,3.24,3.66,3.67,3.48,3.39
1102,Below40,2008, 1014,37,19,13,3.24,3.09,3.16,3.16,2.96,3.16
9945,10to$15,2008, 1034,53,52,24,3.26,3.69,3.14,3.63,3.08,3.28
11127,Below40,2010, 1009 1010,35,13,18,3.19,3.34,2.9,3.19,3.05,3.13
5966,15to$30,2008, 1022,153,59,86,3.22,3.77,3.23,3.55,2.99,3.27
2810,Below40,2010,,24,11,17,3.15,2.77,2.77,2.87,2.92,2.96
4017,Below40,1003,,126,66,23,3.62,2.74,2.89,2.97,3.42,3.28
6632,Below40,2002,,74,27,12,3.41,3.99,3.37,3.59,2.91,3.41
6777,Below40,1008, 1010 1018,4,2,2,3.5,2.75,3.13,2.75,4.0,3.31
1615,10to$15,2015, 1034,122,36,190,2.82,3.03,2.45,2.91,2.54,2.74
8284,Below40,1003,,16,4,5,3.58,3.48,3.44,3.68,3.04,3.46
2504,41to100,1008,,32,13,4,3.59,3.35,3.43,3.53,3.71,3.54
10918,Below40,2019, 1014,155,85,63,3.39,2.67,2.73,2.87,2.74,3.03
10974,41to100,2008,,5,5,2,2.75,3.33,2.83,3.33,3.33,2.95
11704,Below40,2010,,11,8,24,2.44,3.12,2.3,2.91,1.97,2.47
2670,41to100,2019, 1041 1005,37,19,27,2.98,3.19,2.9,3.07,3.13,2.99
9962,Below40,2008, 1014,10,14,8,2.92,3.09,2.92,3.16,2.64,2.95
2559,Below40,2002,,55,33,16,3.33,3.42,3.4,3.48,3.04,3.3
9780,10to$15,2011, 1010 1032 1034,49,34,197,2.05,2.41,1.99,2.35,2.11,2.1
14483,,1003,,65,17,2,4.19,4.46,4.51,4.65,3.6,4.2
10215,10to$15,1022,,96,23,9,3.77,3.99,3.51,3.67,3.36,3.67
574,15to$30,2002,,178,55,22,3.66,3.89,3.68,3.9,3.05,3.61
574,15to$30,2002,,178,55,22,3.66,3.89,3.68,3.9,3.05,3.61
3681,15to$30,2008,,50,20,7,3.64,4.31,3.92,4.19,3.08,3.72
574,15to$30,2002,,178,55,22,3.66,3.89,3.68,3.9,3.05,3.61
46439,,7205,,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6702,Below40,3006, 1014,71,21,23,3.52,3.35,3.14,3.44,3.02,3.34
32659,Below40,7303, 1009 1016 1040,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17547,15to$30,1003, 1009,7,3,2,4.17,3.5,3.42,3.92,3.08,3.72
468,Below40,2013, 1014,411,75,58,3.91,3.13,3.31,3.44,4.02,3.66
9652,10to$15,2008, 1003 1014,66,15,7,3.9,3.77,3.73,3.93,3.44,3.79
2020,41to100,1003, 1003,277,40,17,4.16,4.13,3.95,4.26,3.47,4.02
10952,Below40,2013,,94,29,17,3.88,2.79,3.32,2.92,3.9,3.52
5173,30to$50,2008,,50,4,3,4.07,4.53,4.47,4.58,3.89,4.18
17547,15to$30,1003, 1009,7,3,2,4.17,3.5,3.42,3.92,3.08,3.72
778,Below40,2008, 1003,192,19,7,4.23,3.8,3.83,4.06,3.55,3.99
10952,Below40,2013,,94,29,17,3.88,2.79,3.32,2.92,3.9,3.52
1507,30to$50,1011, 1032,237,59,50,3.98,3.92,4.05,4.27,3.3,3.9
18662,Below40,2028, 1010,45,14,8,3.99,2.4,2.84,2.78,3.87,3.46
12440,30to$50,1003, 1009,43,4,7,4.35,3.42,4.37,3.82,3.71,4.09
11323,41to100,2008,,15,5,1,3.71,4.29,3.86,3.86,3.52,3.83
2938,30to$50,2008, 1032,169,14,20,4.17,4.39,4.24,4.45,3.49,4.12
9652,10to$15,2008, 1003 1014,66,15,7,3.9,3.77,3.73,3.93,3.44,3.79
9846,10to$15,1019, 1034,113,50,35,3.41,3.81,3.44,3.7,3.15,3.43
6770,Below40,1008, 1020,27,8,2,3.59,2.68,3.2,2.97,3.66,3.3
875,41to100,1008, 1036,2,1,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7951,Below40,1003, 1014,168,44,24,3.64,2.7,2.91,2.73,4.16,3.34
2910,41to100,3007, 1009,55,18,11,3.56,3.08,3.42,3.18,3.63,3.42
14744,10to$15,2005,,13,8,0,3.52,3.81,3.52,3.71,3.95,3.61
14454,Below40,1008, 1010 1017,5,5,3,3.23,3.38,2.77,3.62,3.31,3.35
10744,Below40,2010, 1006 1014,50,11,12,3.65,2.96,3.26,3.25,3.59,3.42
14645,41to100,3005,,65,23,26,3.2,3.11,3.32,3.36,3.33,3.21
18533,41to100,2010, 1024,115,63,27,3.63,2.87,2.94,3.36,3.02,3.31
2109,Below40,1008,,3,5,2,2.9,2.9,3.3,3.0,2.7,2.9
10350,10to$15,1019,,36,24,44,2.57,3.12,2.52,2.81,2.89,2.66
9780,10to$15,2011, 1010 1032 1034,49,34,197,2.05,2.41,1.99,2.35,2.11,2.1
26082,41to100,2010,,19,2,0,4.29,3.95,4.19,4.0,3.33,4.07
14642,15to$30,1003,,61,13,5,4.1,4.67,4.49,4.75,3.34,4.17
9869,15to$30,2008, 1032,238,75,46,3.57,3.47,3.47,3.78,3.22,3.49
3953,Below40,2019, 1010,426,145,67,3.78,2.69,2.94,2.86,3.39,3.34
49147,10to$15,1003, 1003,21,15,1,3.97,3.54,3.7,3.97,3.3,3.77
51254,10to$15,1019,,53,21,1,3.79,4.15,4.25,4.19,3.51,3.85
